Shop,Date,KPI,Value,MoM_%,YoY_%
Navy Yard,2022-10-01,appointments_per_hour,1.44,2.127659574468077,23.076923076923084
Navy Yard,2022-11-01,appointments_per_hour,1.24,-13.888888888888884,-0.8000000000000007
Navy Yard,2022-12-01,appointments_per_hour,1.14,-8.064516129032262,-2.564102564102566
Navy Yard,2023-01-01,appointments_per_hour,1.06,-7.017543859649111,-3.6363636363636376
Navy Yard,2023-02-01,appointments_per_hour,1.3,22.64150943396226,17.117117117117118
Navy Yard,2023-03-01,appointments_per_hour,1.32,1.538461538461533,18.918918918918905
Navy Yard,2023-04-01,appointments_per_hour,1.35,2.2727272727272707,22.72727272727273
Navy Yard,2023-05-01,appointments_per_hour,1.26,-6.666666666666677,-1.5625
Navy Yard,2023-06-01,appointments_per_hour,1.22,-3.1746031746031744,-14.084507042253513
Navy Yard,2023-07-01,appointments_per_hour,1.29,5.737704918032782,-16.233766233766232
Navy Yard,2023-08-01,appointments_per_hour,1.29,0.0,-9.154929577464777
Navy Yard,2023-09-01,appointments_per_hour,1.24,-3.875968992248069,-12.056737588652478
Navy Yard,2023-10-01,appointments_per_hour,1.4,12.903225806451601,-2.777777777777779
Navy Yard,2023-11-01,appointments_per_hour,1.35,-3.5714285714285587,8.870967741935498
Navy Yard,2023-12-01,appointments_per_hour,1.74,28.888888888888875,52.63157894736843
Navy Yard,2024-01-01,appointments_per_hour,1.28,-26.436781609195403,20.75471698113207
Navy Yard,2024-02-01,appointments_per_hour,1.27,-0.78125,-2.3076923076923106
Navy Yard,2024-03-01,appointments_per_hour,1.44,13.38582677165354,9.090909090909083
Navy Yard,2024-04-01,appointments_per_hour,1.48,2.77777777777779,9.62962962962961
Navy Yard,2024-05-01,appointments_per_hour,1.55,4.729729729729737,23.015873015873023
Navy Yard,2024-06-01,appointments_per_hour,1.28,-17.419354838709676,4.918032786885251
Navy Yard,2024-07-01,appointments_per_hour,1.32,3.125,2.3255813953488413
Navy Yard,2024-08-01,appointments_per_hour,1.42,7.575757575757569,10.077519379844958
Navy Yard,2024-09-01,appointments_per_hour,1.53,7.7464788732394485,23.38709677419355
Navy Yard,2024-10-01,appointments_per_hour,1.5,-1.9607843137254943,7.14285714285714
Navy Yard,2024-11-01,appointments_per_hour,1.58,5.3333333333333455,17.037037037037027
Navy Yard,2024-12-01,appointments_per_hour,1.46,-7.594936708860766,-16.09195402298851
Navy Yard,2025-01-01,appointments_per_hour,1.4,-4.109589041095896,9.375
Navy Yard,2025-02-01,appointments_per_hour,1.38,-1.4285714285714346,8.66141732283463
Navy Yard,2025-03-01,appointments_per_hour,1.49,7.971014492753636,3.472222222222232
Navy Yard,2025-04-01,appointments_per_hour,,0.0,0.6756756756756799
Navy Yard,2025-05-01,appointments_per_hour,,0.0,-3.8709677419354827
Navy Yard,2025-06-01,appointments_per_hour,,0.0,16.40625
Navy Yard,2025-07-01,appointments_per_hour,,0.0,12.878787878787868
Navy Yard,2025-08-01,appointments_per_hour,,0.0,4.929577464788748
Navy Yard,2025-09-01,appointments_per_hour,,0.0,-2.614379084967322
Navy Yard,2025-10-01,appointments_per_hour,,0.0,-0.666666666666671
Navy Yard,2025-11-01,appointments_per_hour,,0.0,-5.696202531645578
Navy Yard,2025-12-01,appointments_per_hour,,0.0,2.0547945205479534
Navy Yard,2021-01-01,hours_scheduled,,,
Navy Yard,2021-02-01,hours_scheduled,673.5,,
Navy Yard,2021-03-01,hours_scheduled,911.25,35.30066815144765,
Navy Yard,2021-04-01,hours_scheduled,805.45,-11.610425240054866,
Navy Yard,2021-05-01,hours_scheduled,812.5,0.8752871065863754,
Navy Yard,2021-06-01,hours_scheduled,895.0,10.153846153846157,
Navy Yard,2021-07-01,hours_scheduled,864.5,-3.4078212290502785,
Navy Yard,2021-08-01,hours_scheduled,766.75,-11.307113938692881,
Navy Yard,2021-09-01,hours_scheduled,884.5,15.357026410172804,
Navy Yard,2021-10-01,hours_scheduled,948.25,7.207461842849061,
Navy Yard,2021-11-01,hours_scheduled,781.0,-17.63775375692065,
Navy Yard,2021-12-01,hours_scheduled,902.0,15.492957746478876,
Navy Yard,2022-01-01,hours_scheduled,932.75,3.409090909090917,
Navy Yard,2022-02-01,hours_scheduled,962.5,3.1894934333958735,42.910170749814405
Navy Yard,2022-03-01,hours_scheduled,1173.75,21.94805194805194,28.80658436213992
Navy Yard,2022-04-01,hours_scheduled,1153.25,-1.7465388711395136,43.18083059159474
Navy Yard,2022-05-01,hours_scheduled,995.25,-13.700411879471064,22.4923076923077
Navy Yard,2022-06-01,hours_scheduled,897.25,-9.846772167797035,0.2513966480446994
Navy Yard,2022-07-01,hours_scheduled,809.5,-9.779882975759268,-6.362058993637943
Navy Yard,2022-08-01,hours_scheduled,853.5,5.435453983940697,11.313987610042386
Navy Yard,2022-09-01,hours_scheduled,933.25,9.343878148799067,5.511588468061057
Navy Yard,2022-10-01,hours_scheduled,870.8,-6.691668899008841,-8.167677300290011
Navy Yard,2022-11-01,hours_scheduled,1121.25,28.760909508497946,43.565941101152376
Navy Yard,2022-12-01,hours_scheduled,1196.75,6.73355629877368,32.677383592017726
Navy Yard,2023-01-01,hours_scheduled,1357.75,13.453102151660756,45.56419190565533
Navy Yard,2023-02-01,hours_scheduled,991.85,-26.94899650156509,3.0493506493506572
Navy Yard,2023-03-01,hours_scheduled,1169.5,17.910974441699846,-0.36208732694356094
Navy Yard,2023-04-01,hours_scheduled,1066.45,-8.811457887986318,-7.5265553869499175
Navy Yard,2023-05-01,hours_scheduled,1147.5,7.599981246190635,15.297663903541814
Navy Yard,2023-06-01,hours_scheduled,1268.5,10.544662309368192,41.376427974366116
Navy Yard,2023-07-01,hours_scheduled,1144.75,-9.755616870319272,41.414453366275474
Navy Yard,2023-08-01,hours_scheduled,1267.5,10.722865254422365,48.506151142355016
Navy Yard,2023-09-01,hours_scheduled,1201.25,-5.226824457593693,28.71684971872488
Navy Yard,2023-10-01,hours_scheduled,1117.5,-6.971904266389172,28.33027101515848
Navy Yard,2023-11-01,hours_scheduled,1127.75,0.9172259507830072,0.5797101449275255
Navy Yard,2023-12-01,hours_scheduled,1171.5,3.8794058966969525,-2.109880927512009
Navy Yard,2024-01-01,hours_scheduled,1138.75,-2.7955612462654766,-16.129626219849015
Navy Yard,2024-02-01,hours_scheduled,1119.75,-1.6684961580680557,12.895095024449255
Navy Yard,2024-03-01,hours_scheduled,1077.25,-3.7954900647465983,-7.8879863189397215
Navy Yard,2024-04-01,hours_scheduled,1088.0,0.9979113483406854,2.020722959351118
Navy Yard,2024-05-01,hours_scheduled,1057.5,-2.8033088235294157,-7.843137254901967
Navy Yard,2024-06-01,hours_scheduled,1312.0,24.066193853427897,3.429247142294045
Navy Yard,2024-07-01,hours_scheduled,1299.5,-0.9527439024390238,13.518235422581348
Navy Yard,2024-08-01,hours_scheduled,1299.75,0.019238168526358734,2.5443786982248584
Navy Yard,2024-09-01,hours_scheduled,1135.0,-12.675514522023468,-5.515088449531735
Navy Yard,2024-10-01,hours_scheduled,1202.25,5.925110132158595,7.583892617449672
Navy Yard,2024-11-01,hours_scheduled,1001.75,-16.677063838635885,-11.172688982487255
Navy Yard,2024-12-01,hours_scheduled,1105.17,10.323933117045181,-5.661971830985912
Navy Yard,2025-01-01,hours_scheduled,1156.25,4.621913370793629,1.5367727771679496
Navy Yard,2025-02-01,hours_scheduled,1082.75,-6.356756756756754,-3.304308997544092
Navy Yard,2025-03-01,hours_scheduled,1122.25,3.648118217501728,4.177303318635417
Navy Yard,2025-04-01,hours_scheduled,,0.0,3.147977941176472
Navy Yard,2025-05-01,hours_scheduled,,0.0,6.1229314420803815
Navy Yard,2025-06-01,hours_scheduled,,0.0,-14.462652439024392
Navy Yard,2025-07-01,hours_scheduled,,0.0,-13.63986148518661
Navy Yard,2025-08-01,hours_scheduled,,0.0,-13.656472398538178
Navy Yard,2025-09-01,hours_scheduled,,0.0,-1.1233480176211508
Navy Yard,2025-10-01,hours_scheduled,,0.0,-6.6541900603036
Navy Yard,2025-11-01,hours_scheduled,,0.0,12.028949338657347
Navy Yard,2025-12-01,hours_scheduled,,0.0,1.5454635938362271
Navy Yard,2021-01-01,membership_conversion,,,
Navy Yard,2021-02-01,membership_conversion,0.0211,,
Navy Yard,2021-03-01,membership_conversion,0.0892,322.74881516587675,
Navy Yard,2021-04-01,membership_conversion,0.1145,28.36322869955157,
Navy Yard,2021-05-01,membership_conversion,0.0862,-24.716157205240176,
Navy Yard,2021-06-01,membership_conversion,0.0648,-24.82598607888631,
Navy Yard,2021-07-01,membership_conversion,0.0797,22.99382716049383,
Navy Yard,2021-08-01,membership_conversion,0.0475,-40.40150564617314,
Navy Yard,2021-09-01,membership_conversion,0.0339,-28.631578947368418,
Navy Yard,2021-10-01,membership_conversion,0.0521,53.687315634218294,
Navy Yard,2021-11-01,membership_conversion,0.0399,-23.416506717850293,
Navy Yard,2021-12-01,membership_conversion,0.0363,-9.022556390977442,
Navy Yard,2022-01-01,membership_conversion,0.0402,10.743801652892571,
Navy Yard,2022-02-01,membership_conversion,0.0256,-36.318407960199,21.327014218009488
Navy Yard,2022-03-01,membership_conversion,0.0314,22.65624999999998,-64.79820627802691
Navy Yard,2022-04-01,membership_conversion,0.07,122.92993630573253,-38.864628820960704
Navy Yard,2022-05-01,membership_conversion,0.0487,-30.428571428571438,-43.503480278422266
Navy Yard,2022-06-01,membership_conversion,0.036,-26.07802874743327,-44.44444444444444
Navy Yard,2022-07-01,membership_conversion,0.0269,-25.27777777777778,-66.24843161856964
Navy Yard,2022-08-01,membership_conversion,0.0185,-31.226765799256505,-61.05263157894737
Navy Yard,2022-09-01,membership_conversion,0.0424,129.1891891891892,25.073746312684374
Navy Yard,2022-10-01,membership_conversion,0.0274,-35.37735849056604,-47.4088291746641
Navy Yard,2022-11-01,membership_conversion,0.0137,-50.0,-65.6641604010025
Navy Yard,2022-12-01,membership_conversion,0.0163,18.978102189780998,-55.09641873278237
Navy Yard,2023-01-01,membership_conversion,0.0221,35.58282208588959,-45.024875621890544
Navy Yard,2023-02-01,membership_conversion,0.0281,27.149321266968318,9.765625
Navy Yard,2023-03-01,membership_conversion,0.028,-0.3558718861209953,-10.828025477706992
Navy Yard,2023-04-01,membership_conversion,0.0355,26.785714285714278,-49.2857142857143
Navy Yard,2023-05-01,membership_conversion,0.0267,-24.788732394366185,-45.17453798767966
Navy Yard,2023-06-01,membership_conversion,0.0263,-1.4981273408239737,-26.944444444444436
Navy Yard,2023-07-01,membership_conversion,0.039,48.28897338403042,44.98141263940521
Navy Yard,2023-08-01,membership_conversion,0.1304,234.35897435897434,604.8648648648649
Navy Yard,2023-09-01,membership_conversion,0.0211,-83.81901840490798,-50.23584905660377
Navy Yard,2023-10-01,membership_conversion,0.019,-9.952606635071092,-30.65693430656935
Navy Yard,2023-11-01,membership_conversion,0.03,57.89473684210527,118.97810218978103
Navy Yard,2023-12-01,membership_conversion,0.02,-33.33333333333333,22.699386503067508
Navy Yard,2024-01-01,membership_conversion,0.02,0.0,-9.502262443438914
Navy Yard,2024-02-01,membership_conversion,0.03,50.0,6.761565836298922
Navy Yard,2024-03-01,membership_conversion,0.01,-66.66666666666666,-64.28571428571428
Navy Yard,2024-04-01,membership_conversion,0.05,400.0,40.84507042253522
Navy Yard,2024-05-01,membership_conversion,0.03,-40.0,12.35955056179774
Navy Yard,2024-06-01,membership_conversion,0.05,66.66666666666667,90.11406844106465
Navy Yard,2024-07-01,membership_conversion,0.06,19.999999999999996,53.84615384615383
Navy Yard,2024-08-01,membership_conversion,0.12,100.0,-7.975460122699385
Navy Yard,2024-09-01,membership_conversion,0.07,-41.666666666666664,231.75355450236967
Navy Yard,2024-10-01,membership_conversion,0.05,-28.57142857142857,163.15789473684214
Navy Yard,2024-11-01,membership_conversion,0.04,-20.000000000000007,33.33333333333335
Navy Yard,2024-12-01,membership_conversion,0.04,0.0,100.0
Navy Yard,2025-01-01,membership_conversion,0.04,0.0,100.0
Navy Yard,2025-02-01,membership_conversion,0.02,-50.0,-33.33333333333333
Navy Yard,2025-03-01,membership_conversion,0.07,250.00000000000006,600.0000000000001
Navy Yard,2025-04-01,membership_conversion,,0.0,40.000000000000014
Navy Yard,2025-05-01,membership_conversion,,0.0,133.33333333333334
Navy Yard,2025-06-01,membership_conversion,,0.0,40.000000000000014
Navy Yard,2025-07-01,membership_conversion,,0.0,16.666666666666675
Navy Yard,2025-08-01,membership_conversion,,0.0,-41.666666666666664
Navy Yard,2025-09-01,membership_conversion,,0.0,0.0
Navy Yard,2025-10-01,membership_conversion,,0.0,40.000000000000014
Navy Yard,2025-11-01,membership_conversion,,0.0,75.00000000000003
Navy Yard,2025-12-01,membership_conversion,,0.0,75.00000000000003
Navy Yard,2021-01-01,net_revenue,,,
Navy Yard,2021-02-01,net_revenue,7689.0,,
Navy Yard,2021-03-01,net_revenue,34675.0,350.9689166341527,
Navy Yard,2021-04-01,net_revenue,47038.0,35.65392934390772,
Navy Yard,2021-05-01,net_revenue,55508.0,18.006717972702923,
Navy Yard,2021-06-01,net_revenue,65125.0,17.325430568566702,
Navy Yard,2021-07-01,net_revenue,64059.0,-1.6368522072936709,
Navy Yard,2021-08-01,net_revenue,60368.0,-5.761875770773816,
Navy Yard,2021-09-01,net_revenue,61622.0,2.0772594752186624,
Navy Yard,2021-10-01,net_revenue,63400.0,2.885333160234982,
Navy Yard,2021-11-01,net_revenue,58549.0,-7.651419558359618,
Navy Yard,2021-12-01,net_revenue,62351.0,6.493706126492338,
Navy Yard,2022-01-01,net_revenue,59583.0,-4.439383490240734,
Navy Yard,2022-02-01,net_revenue,63276.0,6.19807663259655,722.9418650019509
Navy Yard,2022-03-01,net_revenue,72890.0,15.19375434603958,110.2090843547224
Navy Yard,2022-04-01,net_revenue,73310.0,0.5762107284949858,55.852714826310645
Navy Yard,2022-05-01,net_revenue,77184.0,5.284408675487651,39.05022699430714
Navy Yard,2022-06-01,net_revenue,77476.0,0.3783167495854167,18.96506717850288
Navy Yard,2022-07-01,net_revenue,75431.0,-2.6395270793536096,17.75238452052015
Navy Yard,2022-08-01,net_revenue,73487.0,-2.5771897495724616,21.73171216538563
Navy Yard,2022-09-01,net_revenue,80087.0,8.981180344822892,29.964947583655178
Navy Yard,2022-10-01,net_revenue,70139.0,-12.421491627854708,10.629337539432182
Navy Yard,2022-11-01,net_revenue,78629.0,12.104535279944105,34.29605971066969
Navy Yard,2022-12-01,net_revenue,78285.0,-0.43749761538364185,25.55532389215891
Navy Yard,2023-01-01,net_revenue,80436.0,2.7476528070511597,34.998237752379026
Navy Yard,2023-02-01,net_revenue,76647.0,-4.710577353423839,21.131234591314254
Navy Yard,2023-03-01,net_revenue,90536.0,18.12073531906011,24.20908217862532
Navy Yard,2023-04-01,net_revenue,84328.0,-6.856940885393659,15.029327513299684
Navy Yard,2023-05-01,net_revenue,83967.0,-0.42809031401195297,8.788090796019898
Navy Yard,2023-06-01,net_revenue,87495.0,4.201650648469046,12.931746605400374
Navy Yard,2023-07-01,net_revenue,89398.0,2.1749814275101365,18.516259893147378
Navy Yard,2023-08-01,net_revenue,84041.0,-5.99230407839102,14.361723842312246
Navy Yard,2023-09-01,net_revenue,90325.0,7.47730274508871,12.783597837351879
Navy Yard,2023-10-01,net_revenue,90546.0,0.24467201771380953,29.0950826216513
Navy Yard,2023-11-01,net_revenue,89024.0,-1.6809135687937626,13.220313116025896
Navy Yard,2023-12-01,net_revenue,91323.0,2.582449676491727,16.654531519448177
Navy Yard,2024-01-01,net_revenue,85536.0,-6.336848329555533,6.340444577055049
Navy Yard,2024-02-01,net_revenue,83680.0,-2.16984661429106,9.175832061267887
Navy Yard,2024-03-01,net_revenue,90908.0,8.637667304015295,0.41088627728196325
Navy Yard,2024-04-01,net_revenue,91441.0,0.5863070356844302,8.434920785504229
Navy Yard,2024-05-01,net_revenue,88387.0,-3.339858487986791,5.263972751199875
Navy Yard,2024-06-01,net_revenue,91598.0,3.632887189292533,4.689410823475626
Navy Yard,2024-07-01,net_revenue,96003.0,4.809056966309311,7.388308463276583
Navy Yard,2024-08-01,net_revenue,92091.0,-4.074872660229367,9.578658035958632
Navy Yard,2024-09-01,net_revenue,97683.0,6.072254617715078,8.146138942706882
Navy Yard,2024-10-01,net_revenue,95215.0,-2.5265399301823255,5.156495041194531
Navy Yard,2024-11-01,net_revenue,90836.0,-4.599065273328784,2.0354061826024505
Navy Yard,2024-12-01,net_revenue,87773.0,-3.372011096921923,-3.8873011180097006
Navy Yard,2025-01-01,net_revenue,92831.0,5.762592141091227,8.528572764683883
Navy Yard,2025-02-01,net_revenue,92181.0,-0.7001971324234413,10.15893881453156
Navy Yard,2025-03-01,net_revenue,107050.0,16.130222063114964,17.756413076956925
Navy Yard,2025-04-01,net_revenue,,0.0,17.070023293708502
Navy Yard,2025-05-01,net_revenue,,0.0,21.115096111419106
Navy Yard,2025-06-01,net_revenue,,0.0,16.869363959911787
Navy Yard,2025-07-01,net_revenue,,0.0,11.506932075039323
Navy Yard,2025-08-01,net_revenue,,0.0,16.243715455364804
Navy Yard,2025-09-01,net_revenue,,0.0,9.58918133144968
Navy Yard,2025-10-01,net_revenue,,0.0,12.429764217822825
Navy Yard,2025-11-01,net_revenue,,0.0,17.84975119996477
Navy Yard,2025-12-01,net_revenue,,0.0,21.96233465872193
Navy Yard,2021-01-01,new_client_retention,,,
Navy Yard,2021-02-01,new_client_retention,0.35,,
Navy Yard,2021-03-01,new_client_retention,0.36,2.857142857142869,
Navy Yard,2021-04-01,new_client_retention,0.3,-16.666666666666664,
Navy Yard,2021-05-01,new_client_retention,0.3,0.0,
Navy Yard,2021-06-01,new_client_retention,0.27,-9.999999999999986,
Navy Yard,2021-07-01,new_client_retention,0.26,-3.703703703703709,
Navy Yard,2021-08-01,new_client_retention,0.26,0.0,
Navy Yard,2021-09-01,new_client_retention,0.31,19.23076923076923,
Navy Yard,2021-10-01,new_client_retention,0.24,-22.580645161290324,
Navy Yard,2021-11-01,new_client_retention,0.28,16.666666666666675,
Navy Yard,2021-12-01,new_client_retention,0.29,3.5714285714285587,
Navy Yard,2022-01-01,new_client_retention,0.32,10.344827586206918,
Navy Yard,2022-02-01,new_client_retention,0.28,-12.49999999999999,-19.999999999999986
Navy Yard,2022-03-01,new_client_retention,0.25,-10.71428571428572,-30.555555555555557
Navy Yard,2022-04-01,new_client_retention,0.31,24.0,3.3333333333333437
Navy Yard,2022-05-01,new_client_retention,0.3,-3.2258064516129115,0.0
Navy Yard,2022-06-01,new_client_retention,0.3,0.0,11.111111111111093
Navy Yard,2022-07-01,new_client_retention,0.26,-13.33333333333333,0.0
Navy Yard,2022-08-01,new_client_retention,0.3,15.384615384615374,15.384615384615374
Navy Yard,2022-09-01,new_client_retention,0.25,-16.666666666666664,-19.354838709677413
Navy Yard,2022-10-01,new_client_retention,0.29,15.999999999999993,20.833333333333325
Navy Yard,2022-11-01,new_client_retention,0.2723404255,-6.0895084482758595,-2.7355623214285862
Navy Yard,2022-12-01,new_client_retention,0.2831858407,3.982300894216695,-2.349710103448266
Navy Yard,2023-01-01,new_client_retention,0.117,-58.68437499883801,-63.43749999999999
Navy Yard,2023-02-01,new_client_retention,0.11,-5.982905982905984,-60.71428571428572
Navy Yard,2023-03-01,new_client_retention,0.11,0.0,-56.00000000000001
Navy Yard,2023-04-01,new_client_retention,0.097,-11.818181818181817,-68.70967741935483
Navy Yard,2023-05-01,new_client_retention,0.152,56.70103092783505,-49.33333333333333
Navy Yard,2023-06-01,new_client_retention,0.099,-34.86842105263157,-67.0
Navy Yard,2023-07-01,new_client_retention,0.103,4.040404040404022,-60.384615384615394
Navy Yard,2023-08-01,new_client_retention,0.112,8.737864077669922,-62.66666666666667
Navy Yard,2023-09-01,new_client_retention,0.136,21.42857142857144,-45.599999999999994
Navy Yard,2023-10-01,new_client_retention,0.137,0.7352941176470562,-52.75862068965517
